         2323358 function calls (2294986 primitive calls) in 4.423 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       23    0.000    0.000    0.000    0.000 tokenize.py:337(read_or_stop)
      218    0.000    0.000    0.000    0.000 grad_mode.py:183(__init__)
       14    0.000    0.000    0.000    0.000 __init__.py:199(split)
      630    0.000    0.000    0.000    0.000 _parser.py:172(__setitem__)
       40    0.000    0.000    0.000    0.000 pathlib.py:380(with_segments)
       75    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.000    0.000 backend_bases.py:2787(NavigationToolbar2)
        1    0.000    0.000    0.000    0.000 pathlib.py:193(__init__)
        1    0.000    0.000    0.000    0.000 selector_events.py:1(<module>)
      727    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       54    0.000    0.000    0.000    0.000 sym_node.py:1035(_make_user_magic)
        2    0.000    0.000    0.000    0.000 fused.py:1(<module>)
       10    0.000    0.000    0.000    0.000 path.py:191(_create_closed)
        3    0.000    0.000    0.000    0.000 sparse.py:1(<module>)
      192    0.000    0.000    0.000    0.000 __init__.py:421(_edges)
       15    0.000    0.000    0.000    0.000 pathlib.py:407(_load_parts)
       36    0.000    0.000    0.000    0.000 getlimits.py:111(_float_to_str)
      110    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
       44    0.000    0.000    0.000    0.000 typing.py:347(_flatten_literal_params)
      538    0.000    0.000    0.000    0.000 rcsetup.py:180(validator)
      131    0.000    0.000    0.000    0.000 core.py:1915(__eq__)
       22    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
     1516    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 __init__.py:1886(_TritonLibrary)
  306/282    0.000    0.000    0.000    0.000 results.py:159(__init__)
      109    0.000    0.000    0.000    0.000 grad_mode.py:83(__exit__)
        2    0.000    0.000    0.000    0.000 quant_type.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:2242(LogLocator)
        1    0.000    0.000    0.000    0.000 __init__.py:571(get_cachedir)
        2    0.000    0.000    0.000    0.000 init.py:1(<module>)
      494    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
        2    0.000    0.000    0.000    0.000 conv_relu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decorator.py:1(<module>)
        3    0.000    0.000    0.000    0.000 embedding_ops.py:1(<module>)
        8    0.000    0.000    0.000    0.000 typing.py:2164(get_type_hints)
       34    0.000    0.000    0.000    0.000 utils.py:118(__init__)
      170    0.000    0.000    0.000    0.000 colors.py:771(__copy__)
      109    0.000    0.000    0.000    0.000 grad_mode.py:79(__enter__)
       18    0.000    0.000    0.000    0.000 cycler.py:474(_cycler)
    58/53    0.000    0.000    0.000    0.000 typing.py:1374(__repr__)
       66    0.000    0.000    0.000    0.000 typing.py:1535(<genexpr>)
     1024    0.000    0.000    0.000    0.000 __init__.py:735(piece_type_at)
        1    0.000    0.000    0.000    0.000 pathlib.py:106(_compile_pattern)
      605    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
        3    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:59(comma_separated)
      215    0.000    0.000    0.000    0.000 _compiler.py:467(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 ExifTags.py:305(GPS)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
       43    0.000    0.000    0.000    0.000 ipaddress.py:1886(__init__)
        1    0.000    0.000    0.000    0.000 _hook_iterator.py:1(<module>)
      209    0.000    0.000    0.000    0.000 inspect.py:1462(repl)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
       27    0.000    0.000    0.000    0.000 sym_node.py:803(_make_node_magic)
        1    0.000    0.000    0.000    0.000 streamreader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nccl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_registration.py:1(<module>)
     1825    0.000    0.000    0.000    0.000 inspect.py:3075(parameters)
       13    0.000    0.000    0.000    0.000 textwrap.py:470(indent)
        7    0.000    0.000    0.000    0.000 core.py:1392(__radd__)
       74    0.000    0.000    0.000    0.000 numeric.py:136(ones)
      698    0.000    0.000    0.000    0.000 ast.py:257(iter_fields)
       30    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
       11    0.000    0.000    0.000    0.000 core.py:1663(__call__)
        1    0.000    0.000    0.000    0.000 widgets.py:344(Slider)
        2    0.000    0.000    0.000    0.000 version.py:36(_Version)
        1    0.000    0.000    0.000    0.000 container.py:43(Sequential)
      399    0.000    0.000    0.000    0.000 typing.py:295(_check_generic)
       68    0.000    0.000    0.000    0.000 pickletools.py:1124(__init__)
      502    0.000    0.000    0.000    0.000 inspect.py:299(ismethod)
        1    0.000    0.000    0.000    0.000 hashlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 net_min_base.py:89(_MinimizerBase)
        1    0.000    0.000    0.000    0.000 adaptive.py:1(<module>)
       26    0.000    0.000    0.000    0.000 _mangling.py:44(is_mangled)
        1    0.000    0.000    0.000    0.000 _foreach_utils.py:1(<module>)
       27    0.000    0.000    0.000    0.000 <frozen _collections_abc>:804(get)
        1    0.000    0.000    0.000    0.000 texmanager.py:1(<module>)
      317    0.000    0.000    0.000    0.000 function_base.py:465(_needs_add_docstring)
     1042    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1153(__init__)
      409    0.000    0.000    0.000    0.000 copyreg.py:98(__newobj__)
        1    0.000    0.000    0.000    0.000 patches.py:3086(ArrowStyle)
       32    0.000    0.000    0.000    0.000 __init__.py:667(__init__)
        1    0.000    0.000    0.000    0.000 parametrize.py:1(<module>)
        8    0.000    0.000    0.000    0.000 core.py:561(_setResultsName)
       61    0.000    0.000    0.000    0.000 inspect.py:2798(replace)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
      151    0.000    0.000    0.000    0.000 traceback.py:327(walk_stack)
      510    0.000    0.000    0.000    0.000 glob.py:108(<genexpr>)
       38    0.000    0.000    0.000    0.000 observer.py:77(_with_args)
       49    0.000    0.000    0.000    0.000 pathlib.py:1157(__init__)
       30    0.000    0.000    0.000    0.000 ipaddress.py:1282(__init__)
      223    0.000    0.000    0.000    0.000 module.py:1675(__getattr__)
        1    0.000    0.000    0.000    0.000 _adapters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filelister.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fileopener.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dviread.py:238(Dvi)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        3    0.000    0.000    0.000    0.000 autocast_mode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 param_fetch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 upsampling.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:438(_World)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
        1    0.000    0.000    0.000    0.000 meta_utils.py:1(<module>)
       18    0.000    0.000    0.000    0.000 cycler.py:206(_from_iter)
       17    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
     2271    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 importer.py:1(<module>)
     1184    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1570(<genexpr>)
        1    0.000    0.000    0.000    0.000 spectral_norm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timeouts.py:26(Timeout)
       46    0.000    0.000    0.000    0.000 module.py:551(register_parameter)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
      239    0.000    0.000    0.000    0.000 enum.py:1175(_generate_next_value_)
        8    0.000    0.000    0.000    0.000 _contextlib.py:123(__call__)
       39    0.000    0.000    0.000    0.000 pathlib.py:447(__fspath__)
     2221    0.000    0.000    0.000    0.000 inspect.py:2786(default)
       23    0.000    0.000    0.000    0.000 core.py:4948(__init__)
       11    0.000    0.000    0.000    0.000 activation.py:677(__init__)
      147    0.000    0.000    0.000    0.000 TiffTags.py:27(__new__)
       21    0.000    0.000    0.000    0.000 c10d_logger.py:68(_exception_logger)
      237    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 von_mises.py:1(<module>)
      551    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
       20    0.000    0.000    0.000    0.000 colors.py:1189(reversed)
    347/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
        7    0.000    0.000    0.000    0.000 core.py:5590(__add__)
       40    0.000    0.000    0.000    0.000 colors.py:1149(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:84(TransformNode)
        1    0.000    0.000    0.000    0.000 wrappers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 flatten.py:1(<module>)
      508    0.000    0.000    0.000    0.000 {built-in method numpy.asanyarray}
       16    0.000    0.000    0.000    0.000 fake_quantize.py:106(with_args)
       20    0.000    0.000    0.000    0.000 pathlib.py:387(_parse_path)
        1    0.000    0.000    0.000    0.000 interpreter.py:388(Transformer)
       19    0.000    0.000    0.000    0.000 artist.py:24(_prevent_rasterization)
        3    0.000    0.000    0.000    0.000 pathlib.py:1197(home)
        1    0.000    0.000    0.000    0.000 widgets.py:2533(SpanSelector)
        1    0.000    0.000    0.000    0.000 windows.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:2658(ConnectionStyle)
       39    0.000    0.000    0.000    0.000 core.py:2981(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 model.py:2515(parse)
       84    0.000    0.000    0.000    0.000 _parser.py:312(_class_escape)
      512    0.000    0.000    0.000    0.000 __init__.py:60(piece_symbol)
        1    0.000    0.000    0.000    0.000 selecting.py:1(<module>)
      791    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x000001EB1AC06DE0}
        1    0.000    0.000    0.000    0.000 _comparison.py:30(ErrorMeta)
        1    0.000    0.000    0.000    0.000 pyfunctorch.py:1(<module>)
       36    0.000    0.000    0.000    0.000 parameter.py:34(__new__)
       13    0.000    0.000    0.000    0.000 core.py:8389(__init__)
        1    0.000    0.000    0.000    0.000 model.py:1046(NativeFunctionsGroup)
        1    0.000    0.000    0.000    0.000 join.py:106(Join)
        1    0.000    0.000    0.000    0.000 _decorator.py:65(non_deterministic)
      605    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
        1    0.000    0.000    0.000    0.000 instancenorm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1341(TextBox)
       32    0.000    0.000    0.000    0.000 <frozen _collections_abc>:974(update)
        1    0.000    0.000    0.000    0.000 axis.py:43(Tick)
        1    0.000    0.000    0.000    0.000 core.py:450(DebugActions)
        1    0.000    0.000    0.000    0.000 axis.py:596(Axis)
        1    0.000    0.000    0.000    0.000 package_exporter.py:182(PackageExporter)
       16    0.000    0.000    0.000    0.000 {built-in method torch._C._dispatch_library}
        1    0.000    0.000    0.000    0.000 widgets.py:615(RangeSlider)
        1    0.000    0.000    0.000    0.000 model.py:1216(BackendIndex)
        1    0.000    0.000    0.000    0.000 storage.py:23(_StorageBase)
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
        2    0.000    0.000    0.000    0.000 pathlib.py:164(select_from)
      254    0.000    0.000    0.000    0.000 types.py:192(__init__)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
       72    0.000    0.000    0.000    0.000 module.py:804(compute_should_use_set_data)
        1    0.000    0.000    0.000    0.000 functional_modules.py:1(<module>)
      345    0.000    0.000    0.000    0.000 inspect.py:2500(<lambda>)
        1    0.000    0.000    0.000    0.000 collections.py:27(Collection)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 model.py:2443(parse)
        1    0.000    0.000    0.000    0.000 image.py:1034(NonUniformImage)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.000    0.000 reduction.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode.py:118(pyparsing_unicode)
       72    0.000    0.000    0.000    0.000 enum.py:944(_check_for_existing_members_)
        1    0.000    0.000    0.000    0.000 utils.py:127(FileManager)
       94    0.000    0.000    0.000    0.000 typing.py:307(_unpack_args)
        1    0.000    0.000    0.000    0.000 wishart.py:1(<module>)
       20    0.000    0.000    0.000    0.000 ipaddress.py:1183(_ip_int_from_string)
       24    0.000    0.000    0.000    0.000 datapipe.py:139(register_datapipe_as_function)
      183    0.000    0.000    0.000    0.000 textwrap.py:482(prefixed_lines)
        1    0.000    0.000    0.000    0.000 gridspec.py:26(GridSpecBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2106(IdentityTransform)
      247    0.000    0.000    0.000    0.000 _parser.py:953(fix_flags)
        1    0.000    0.000    0.000    0.000 geo.py:246(AitoffAxes)
      257    0.000    0.000    0.000    0.000 dataclasses.py:309(__init__)
        8    0.000    0.000    0.000    0.000 _contextlib.py:69(context_decorator)
        1    0.000    0.000    0.000    0.000 find_file_dependencies.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 graph.py:223(PythonCode)
      130    0.000    0.000    0.000    0.000 colors.py:967(__init__)
       18    0.000    0.000    0.000    0.000 cycler.py:364(by_key)
        1    0.000    0.000    0.000    0.000 results.py:1(<module>)
      528    0.000    0.000    0.000    0.000 enum.py:460(<genexpr>)
       60    0.000    0.000    0.000    0.000 __init__.py:1497(__init__)
        1    0.000    0.000    0.000    0.000 channelshuffle.py:1(<module>)
     1103    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
       13    0.000    0.000    0.000    0.000 core.py:8394(getdoc)
       10    0.000    0.000    0.000    0.000 core.py:4147(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 log_normal.py:1(<module>)
       24    0.000    0.000    0.000    0.000 dviread.py:220(decorate)
        1    0.000    0.000    0.000    0.000 timeouts.py:18(_State)
       72    0.000    0.000    0.000    0.000 enum.py:376(__init__)
        1    0.000    0.000    0.000    0.000 graph.py:24(Node)
      586    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
        2    0.000    0.000    0.000    0.000 {built-in method nt.mkdir}
        1    0.000    0.000    0.000    0.000 datetime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:294(HammerAxes)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:101(TensorKey)
        1    0.000    0.000    0.000    0.000 geo.py:341(MollweideAxes)
      238    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 container.py:408(ModuleDict)
        1    0.000    0.000    0.000    0.000 graph_signature.py:159(ExportGraphSignature)
      162    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
        1    0.000    0.000    0.000    0.000 contour.py:71(ContourLabeler)
        1    0.000    0.000    0.000    0.000 __init__.py:126(Termination)
      117    0.000    0.000    0.000    0.000 grad_mode.py:74(__init__)
      448    0.000    0.000    0.000    0.000 colors.py:348(<genexpr>)
        1    0.000    0.000    0.000    0.000 geo.py:413(LambertAxes)
        2    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
      200    0.000    0.000    0.000    0.000 _ops.py:694(__hash__)
       50    0.000    0.000    0.000    0.000 _internal.py:872(_ufunc_doc_signature_formatter)
       38    0.000    0.000    0.000    0.000 module.py:596(add_module)
     1440    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
     1042    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1178(get_filename)
        1    0.000    0.000    0.000    0.000 adam.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _fuser.py:1(<module>)
       34    0.000    0.000    0.000    0.000 <frozen ntpath>:350(expanduser)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 win.py:1(<module>)
       44    0.000    0.000    0.000    0.000 results.py:533(copy)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:455(OrderedSet)
      126    0.000    0.000    0.000    0.000 inspect.py:2135(_signature_is_functionlike)
        9    0.000    0.000    0.000    0.000 typing.py:1944(__init_subclass__)
        1    0.000    0.000    0.000    0.000 ExifTags.py:360(LightSource)
        1    0.000    0.000    0.000    0.000 pixelshuffle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dirichlet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
      131    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
       10    0.000    0.000    0.000    0.000 <frozen _collections_abc>:811(__contains__)
       12    0.000    0.000    0.000    0.000 functools.py:651(cache)
      343    0.000    0.000    0.000    0.000 dataclasses.py:432(<genexpr>)
        3    0.000    0.000    0.000    0.000 pathlib.py:1398(expanduser)
        1    0.000    0.000    0.000    0.000 _creation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _internal.py:18(LogRegistry)
      242    0.000    0.000    0.000    0.000 core.py:3614(<genexpr>)
  125/113    0.000    0.000    0.000    0.000 typing.py:237(_type_repr)
        1    0.000    0.000    0.000    0.000 combinatorics.py:17(SamplerIterDataPipe)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
       36    0.000    0.000    0.000    0.000 {built-in method _make_subclass}
       35    0.000    0.000    0.000    0.000 inspect.py:395(isgeneratorfunction)
      316    0.000    0.000    0.000    0.000 rcsetup.py:878(_convert_validator_spec)
        1    0.000    0.000    0.000    0.000 base64.py:1(<module>)
        1    0.000    0.000    0.000    0.000 adamw.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bdb.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:1307(rruleset)
      822    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:154(_DerivedObserverOrFakeQuantize)
        1    0.000    0.000    0.000    0.000 core.py:238(reload_library)
       23    0.000    0.000    0.000    0.000 nvml.py:1724(convertStrBytes)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
       11    0.000    0.000    0.000    0.000 __init__.py:10(partialclass)
      160    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 __init__.py:86(Status)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1617(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 container.py:250(ModuleList)
        1    0.000    0.000    0.000    0.000 widgets.py:3733(LassoSelector)
       30    0.000    0.000    0.000    0.000 module.py:493(register_buffer)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 find_file_dependencies.py:7(_ExtractModuleReferences)
        1    0.000    0.000    0.000    0.000 profiler.py:397(profile)
        4    0.000    0.000    0.000    0.000 colors.py:1679(_make_norm_from_scale)
        1    0.000    0.000    0.000    0.000 _legacy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:6550(__new__)
        1    0.000    0.000    0.000    0.000 process.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:4054(FancyArrowPatch)
       18    0.000    0.000    0.000    0.000 core.py:997(__init__)
     1042    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:986(create_module)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:351(_sanity_check)
       49    0.000    0.000    0.000    0.000 pathlib.py:358(__init__)
        1    0.000    0.000    0.000    0.000 annotations.py:1(<module>)
       36    0.000    0.000    0.000    0.000 core.py:4148(<genexpr>)
        1    0.000    0.000    0.000    0.000 parameter.py:1(<module>)
     1390    0.000    0.000    0.000    0.000 _builtins.py:137(_is_special_functional_bound_op)
      226    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
        8    0.000    0.000    0.000    0.000 parallel_mctree.py:27(__init__)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:419(DataFlowNode)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:662(MemoryProfile)
        1    0.000    0.000    0.000    0.000 meta_utils.py:89(MetaConverter)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lines.py:216(Line2D)
      936    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 conv_add.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
     1876    0.000    0.000    0.000    0.000 __init__.py:847(<lambda>)
      227    0.000    0.000    0.000    0.000 socket.py:89(<lambda>)
       24    0.000    0.000    0.000    0.000 results.py:431(__iadd__)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:198(update_user_library)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        1    0.000    0.000    0.000    0.000 combinatorics.py:14(ShufflerIterDataPipe)
        1    0.000    0.000    0.000    0.000 fake_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _recursive.py:424(ConcreteTypeStore)
       30    0.000    0.000    0.000    0.000 rcsetup.py:52(__init__)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
      225    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datapipe.py:42(IterDataPipe)
      318    0.000    0.000    0.000    0.000 __init__.py:781(__iter__)
      117    0.000    0.000    0.000    0.000 _contextlib.py:149(__new__)
       74    0.000    0.000    0.000    0.000 typing.py:2454(overload)
      228    0.000    0.000    0.000    0.000 socket.py:94(<lambda>)
       35    0.000    0.000    0.000    0.000 inspect.py:384(_has_code_flag)
      261    0.000    0.000    0.000    0.000 dataclasses.py:549(_init_param)
        1    0.000    0.000    0.000    0.000 contextlib.py:78(inner)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:619(CategoryElement)
        1    0.000    0.000    0.000    0.000 _adapters.py:40(CompatibilityFiles)
        1    0.000    0.000    0.000    0.000 backend_tools.py:29(Cursors)
        1    0.000    0.000    0.000    0.000 impl.py:772(infer_schema)
        1    0.000    0.000    0.000    0.000 conv.py:103(Conv1d)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 flatten.py:55(Unflatten)
        2    0.000    0.000    0.000    0.000 bn_relu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sym_node.py:63(SymNode)
        1    0.000    0.000    0.000    0.000 widgets.py:3809(PolygonSelector)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 table.py:37(Cell)
       47    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method nt.scandir}
     1056    0.000    0.000    0.000    0.000 inspect.py:3079(return_annotation)
       10    0.000    0.000    0.000    0.000 init.py:224(ones_)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
       31    0.000    0.000    0.000    0.000 typing.py:1554(__repr__)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
        1    0.000    0.000    0.000    0.000 data_parallel.py:46(DataParallel)
        8    0.000    0.000    0.000    0.000 enum.py:1531(__or__)
        1    0.000    0.000    0.000    0.000 patches.py:2293(BoxStyle)
      138    0.000    0.000    0.000    0.000 __init__.py:234(_acquireLock)
        1    0.000    0.000    0.000    0.000 transports.py:1(<module>)
      218    0.000    0.000    0.000    0.000 typing.py:1274(<genexpr>)
       52    0.000    0.000    0.000    0.000 core.py:3819(<genexpr>)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 profiler.py:49(_KinetoProfile)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:41(Category)
      170    0.000    0.000    0.000    0.000 colors.py:677(__init__)
        1    0.000    0.000    0.000    0.000 cbook.py:539(_get_data_path)
        1    0.000    0.000    0.000    0.000 combining.py:64(ForkerIterDataPipe)
       75    0.000    0.000    0.000    0.000 _ops.py:697(__str__)
        6    0.000    0.000    0.000    0.000 numeric.py:2507(extend_all)
        1    0.000    0.000    0.000    0.000 model.py:376(UfuncKey)
        1    0.000    0.000    0.000    0.000 proxy.py:346(Proxy)
        1    0.000    0.000    0.000    0.000 sampler.py:245(BatchSampler)
        1    0.000    0.000    0.000    0.000 transforms.py:211(BboxBase)
       46    0.000    0.000    0.000    0.000 <frozen os>:754(encodekey)
        1    0.000    0.000    0.000    0.000 routeddecoder.py:17(RoutedDecoderIterDataPipe)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:1(<module>)
      261    0.000    0.000    0.000    0.000 dataclasses.py:477(_field_assign)
        1    0.000    0.000    0.000    0.000 utils.py:42(Target)
       11    0.000    0.000    0.000    0.000 init.py:597(_make_deprecate)
        1    0.000    0.000    0.000    0.000 swa_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 futures.py:1(<module>)
       10    0.000    0.000    0.000    0.000 init.py:58(_no_grad_fill_)
        1    0.000    0.000    0.000    0.000 weak.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
      145    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        4    0.000    0.000    0.000    0.000 ast.py:56(literal_eval)
        5    0.000    0.000    0.000    0.000 overrides.py:54(_disable_user_warnings)
        1    0.000    0.000    0.000    0.000 fusion.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:18(PolarTransform)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:216(SchemaMatcher)
       80    0.000    0.000    0.000    0.000 ipaddress.py:1209(_parse_octet)
       10    0.000    0.000    0.000    0.000 batchnorm.py:68(reset_running_stats)
     1037    0.000    0.000    0.000    0.000 enum.py:1172(__init__)
        1    0.000    0.000    0.000    0.000 semi_structured.py:24(SparseSemiStructuredTensor)
        1    0.000    0.000    0.000    0.000 transformer.py:51(Transformer)
      302    0.000    0.000    0.000    0.000 dataclasses.py:683(_is_classvar)
      247    0.000    0.000    0.000    0.000 _parser.py:77(__init__)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 glob_group.py:1(<module>)
        1    0.000    0.000    0.000    0.000 qconfig_mapping.py:1(<module>)
       13    0.000    0.000    0.000    0.000 init.py:396(_calculate_correct_fan)
       36    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1595(_array_str_implementation)
        1    0.000    0.000    0.000    0.000 Image.py:138(Transpose)
       51    0.000    0.000    0.000    0.000 colors.py:394(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:693(add_condition)
        1    0.000    0.000    0.000    0.000 negative_binomial.py:1(<module>)
       50    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 const_fold.py:11(FoldedGraphModule)
      171    0.000    0.000    0.000    0.000 {built-in method torch._C.get}
        1    0.000    0.000    0.000    0.000 trsock.py:1(<module>)
